repo_name,file_id,commit_count,churn_added,churn_deleted,total_churn,file_age_days,days_since_last_change,recent_7d_commits,recent_30d_commits,late_night_commits,late_night_ratio,weekend_commits,weekend_ratio,active_days,avg_commits_per_active_day,max_commits_one_day,burstiness_score,bug_fix_commits,bug_label
Python,data/repos/Python/breast_cancer_detection/breast_cancer_detection.py,2,9,13,22,2554,2554,0,0,0,0.0,0,0.0,1,2.0,2,1.0,0,0
Python,data/repos/Python/breast_cancer_detection.py => breast_cancer_detection/breast_cancer_detection.py,1,1,1,2,2555,2555,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
Python,data/repos/Python/breast_cancer_detection.py,1,183,0,183,2555,2555,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
Python,data/repos/Python/svm.py => SVM_Stock/svm.py,1,1,9,10,2558,2558,0,0,1,1.0,0,0.0,1,1.0,1,1.0,0,0
Python,data/repos/Python/svm.py,1,83,0,83,2558,2558,0,0,1,1.0,0,0.0,1,1.0,1,1.0,0,0
Python,data/repos/Python/basketball_data_exploration.py => NBA_Basketball_Exploration/basketball_data_exploration.py,1,0,0,0,2559,2559,0,0,1,1.0,1,1.0,1,1.0,1,1.0,0,0
Python,data/repos/Python/basketball_data_exploration.py,1,0,8,8,2559,2559,0,0,1,1.0,1,1.0,1,1.0,1,1.0,0,0
Python,data/repos/Python/basketball_data_exploration (1).py => basketball_data_exploration.py,1,1,1,2,2559,2559,0,0,1,1.0,1,1.0,1,1.0,1,1.0,0,0
Python,data/repos/Python/basketball_data_exploration (1).py,1,131,0,131,2559,2559,0,0,1,1.0,1,1.0,1,1.0,1,1.0,0,0
Python,data/repos/Python/mnist_ann.py,1,101,0,101,2571,2571,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
Python,data/repos/Python/Logistic_Regression.py,4,80,11,91,2576,2576,0,0,0,0.0,0,0.0,1,4.0,4,1.0,0,0
Python,data/repos/Python/stock.py,3,85,10,95,2577,2577,0,0,0,0.0,0,0.0,1,3.0,3,1.0,0,0
Python,data/repos/Python/DecisionTree/decisionTree.py,12,89,28,117,2606,2580,0,0,0,0.0,1,0.083333,3,4.0,6,1.5,0,0
Python,data/repos/Python/decisionTree.py,3,54,54,108,2606,2606,0,0,0,0.0,0,0.0,1,3.0,3,1.0,0,0
Python,data/repos/Python/replace_strings_with_numbers.py,2,22,22,44,2643,2643,0,0,0,0.0,2,1.0,1,2.0,2,1.0,0,0
Python,data/repos/Python/Replace_Strings_With_Numbers/replace_strings_with_numbers.py,1,22,0,22,2643,2643,0,0,0,0.0,1,1.0,1,1.0,1,1.0,0,0
Python,data/repos/Python/LinearRegression.py,1,32,0,32,2760,2760,0,0,1,1.0,0,0.0,1,1.0,1,1.0,0,0
Python,data/repos/Python/concatenate_file.py,3,18,3,21,2859,2859,0,0,3,1.0,0,0.0,1,3.0,3,1.0,0,0
Python,data/repos/Python/remove_empty_row.py,1,11,0,11,2859,2859,0,0,1,1.0,0,0.0,1,1.0,1,1.0,0,0
Python,data/repos/Python/sentiment.py,1,14,0,14,2876,2876,0,0,1,1.0,0,0.0,1,1.0,1,1.0,0,0
Python,data/repos/Python/scrape.py,2,30,3,33,3144,3144,0,0,0,0.0,0,0.0,1,2.0,2,1.0,0,0
python-calistus,data/repos/python-calistus/replace_phone_num.py,1,20,0,20,1303,1303,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/no_duplicates.py,1,24,0,24,1306,1306,0,0,0,0.0,1,1.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/not_sent.py,1,24,0,24,1306,1306,0,0,0,0.0,1,1.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/duplicateRecord.py,1,21,0,21,1307,1307,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/duplicateRecordCsv.py,1,19,0,19,1307,1307,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/for.py,2,191,4,195,1485,1307,0,0,0,0.0,0,0.0,2,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/generators.py,2,47,0,47,1483,1307,0,0,0,0.0,0,0.0,2,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/temp.py,2,49,21,70,1428,1307,0,0,0,0.0,0,0.0,2,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/test2.py,3,133,2,135,1423,1307,0,0,0,0.0,0,0.0,3,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/test3.py,1,73,0,73,1307,1307,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/tx.py,1,3,0,3,1307,1307,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/string.py,10,414,2,416,1467,1367,0,0,2,0.2,5,0.5,6,1.666667,3,1.8,0,0
python-calistus,data/repos/python-calistus/trees.py,14,378,20,398,1444,1367,0,0,3,0.214286,0,0.0,9,1.555556,3,1.928571,0,0
python-calistus,data/repos/python-calistus/list-comprehension.py,2,155,0,155,1479,1371,0,0,1,0.5,0,0.0,2,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/test.py,10,201,25,226,1479,1423,0,0,1,0.1,2,0.2,10,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/bst.py,1,229,0,229,1424,1424,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/queue.py,4,191,4,195,1452,1444,0,0,0,0.0,0,0.0,3,1.333333,2,1.5,0,0
python-calistus,data/repos/python-calistus/strings.py,4,237,2,239,1487,1451,0,0,0,0.0,2,0.5,3,1.333333,2,1.5,0,0
python-calistus,data/repos/python-calistus/linked-list.py,12,451,28,479,1461,1452,0,0,0,0.0,7,0.583333,8,1.5,3,2.0,0,0
python-calistus,data/repos/python-calistus/stack.py,3,154,9,163,1452,1452,0,0,0,0.0,1,0.333333,2,1.5,2,1.333333,0,0
python-calistus,data/repos/python-calistus/sort.py,6,102,4,106,1464,1461,0,0,0,0.0,0,0.0,4,1.5,2,1.333333,0,0
python-calistus,data/repos/python-calistus/search.py,2,92,0,92,1465,1464,0,0,1,0.5,0,0.0,1,2.0,2,1.0,0,0
python-calistus,data/repos/python-calistus/recurrsion.py,2,69,3,72,1468,1468,0,0,0,0.0,0,0.0,1,2.0,2,1.0,0,0
python-calistus,data/repos/python-calistus/hash-tables.py,2,71,8,79,1469,1469,0,0,1,0.5,0,0.0,2,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/hackerrank.py,3,153,13,166,1478,1470,0,0,0,0.0,0,0.0,3,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/array.py,2,103,1,104,1473,1472,0,0,0,0.0,1,0.5,2,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/summary.py,1,29,0,29,1478,1478,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/zip.py,1,81,0,81,1478,1478,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/built-in-packages.py,1,193,0,193,1479,1479,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/dictionary-comprehension.py,1,101,0,101,1479,1479,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/set-comprehension.py,2,72,4,76,1479,1479,0,0,0,0.0,0,0.0,1,2.0,2,1.0,0,0
python-calistus,data/repos/python-calistus/assert.py,1,86,0,86,1479,1479,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/sandbox.py,4,50,3,53,1488,1479,0,0,0,0.0,2,0.5,4,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/lamda-function.py,2,134,0,134,1483,1483,0,0,0,0.0,0,0.0,1,2.0,2,1.0,0,0
python-calistus,data/repos/python-calistus/functions.py,2,277,1,278,1483,1483,0,0,0,0.0,0,0.0,1,2.0,2,1.0,0,0
python-calistus,data/repos/python-calistus/save.py,1,44,0,44,1483,1483,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/read.py,2,114,1,115,1488,1484,0,0,0,0.0,1,0.5,2,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/while.py,1,91,0,91,1485,1485,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/break.py,2,55,0,55,1486,1485,0,0,0,0.0,0,0.0,1,2.0,2,1.0,0,0
python-calistus,data/repos/python-calistus/continue.py,1,48,0,48,1485,1485,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/dictionay.py,2,206,0,206,1487,1486,0,0,0,0.0,1,0.5,2,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/exercise-1-10.py,1,67,0,67,1486,1486,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/list.py,1,81,0,81,1487,1487,0,0,0,0.0,1,1.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/tuples.py,1,111,0,111,1487,1487,0,0,0,0.0,1,1.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/sets.py,1,90,0,90,1487,1487,0,0,0,0.0,1,1.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/slicing.py,2,26,1,27,1488,1488,0,0,0,0.0,2,1.0,1,2.0,2,1.0,0,0
python-calistus,data/repos/python-calistus/fizzbuzz.py,2,29,8,37,1488,1488,0,0,0,0.0,2,1.0,1,2.0,2,1.0,0,0
python-calistus,data/repos/python-calistus/print.py,1,46,0,46,1488,1488,0,0,0,0.0,1,1.0,1,1.0,1,1.0,0,0
python-calistus,data/repos/python-calistus/baseball-game.py,2,75,34,109,1488,1488,0,0,0,0.0,2,1.0,1,2.0,2,1.0,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/Clustering/K-means_Clustering/K-means_Clustering.py,2,196,3,199,1982,1796,0,0,0,0.0,1,0.5,2,1.0,1,1.0,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/Clustering/Hierachical_Clustering/Hierachical_Clustering.py,2,224,3,227,1982,1796,0,0,0,0.0,1,0.5,2,1.0,1,1.0,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/Page_Rank/Page_Rank.py,1,98,0,98,1982,1982,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/LDA/LDA.py,1,187,0,187,1982,1982,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/PLSA/PLSA.py,1,163,0,163,1982,1982,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/LSA/LSA.py,1,123,0,123,1982,1982,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/PCA/PCA.py,1,118,0,118,1982,1982,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/DecisionTree/DecisionTree.py,5,329,11,340,2780,2231,0,0,1,0.2,2,0.4,4,1.25,2,1.6,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/EM/EM.py,4,193,4,197,2762,2310,0,0,0,0.0,2,0.5,3,1.333333,2,1.5,2,1
statistical-learning-method-code,data/repos/statistical-learning-method-code/perceptron/perceptron_dichotomy.py,6,476,318,794,2785,2352,0,0,0,0.0,0,0.0,2,3.0,5,1.666667,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/NaiveBayes/NaiveBayes.py,2,199,3,202,2783,2352,0,0,0,0.0,1,0.5,2,1.0,1,1.0,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/Logistic_and_maximum_entropy_models/logisticRegression.py,2,167,2,169,2774,2352,0,0,0,0.0,0,0.0,2,1.0,1,1.0,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/KNN/KNN.py,2,179,2,181,2784,2352,0,0,0,0.0,0,0.0,2,1.0,1,1.0,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/AdaBoost/AdaBoost.py,2,271,2,273,2766,2352,0,0,0,0.0,0,0.0,2,1.0,1,1.0,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/HMM/HMM.py,4,554,278,832,2761,2398,0,0,2,0.5,2,0.5,2,2.0,2,1.0,1,1
statistical-learning-method-code,data/repos/statistical-learning-method-code/Logistic_and_maximum_entropy_models/maxEntropy.py,2,301,2,303,2771,2707,0,0,1,0.5,0,0.0,2,1.0,1,1.0,1,1
statistical-learning-method-code,data/repos/statistical-learning-method-code/SVM/SVM.py,1,430,0,430,2768,2768,0,0,1,1.0,0,0.0,1,1.0,1,1.0,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/logisticRegression.py,2,165,165,330,2774,2774,0,0,0,0.0,0,0.0,1,2.0,2,1.0,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/__init__.py,4,2,2,4,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/__main__.py,4,38,38,76,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/__init__.py,4,492,492,984,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/basecommand.py,4,746,746,1492,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/baseparser.py,4,480,480,960,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/build_env.py,4,184,184,368,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/cache.py,4,404,404,808,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/cmdoptions.py,4,1218,1218,2436,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/commands/__init__.py,4,158,158,316,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/commands/check.py,4,84,84,168,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/commands/completion.py,4,188,188,376,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/commands/configuration.py,4,454,454,908,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/commands/download.py,4,466,466,932,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/commands/freeze.py,4,192,192,384,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/commands/hash.py,4,114,114,228,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/commands/help.py,4,72,72,144,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/commands/install.py,4,1004,1004,2008,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/commands/list.py,4,686,686,1372,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/commands/search.py,4,270,270,540,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/commands/show.py,4,328,328,656,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/commands/uninstall.py,4,142,142,284,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/commands/wheel.py,4,358,358,716,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/compat.py,4,470,470,940,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/configuration.py,4,756,756,1512,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/download.py,4,1844,1844,3688,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/exceptions.py,4,498,498,996,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/index.py,4,2234,2234,4468,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/locations.py,4,388,388,776,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/models/__init__.py,4,8,8,16,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/models/index.py,4,30,30,60,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/operations/__init__.py,4,0,0,0,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/operations/check.py,4,212,212,424,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/operations/freeze.py,4,504,504,1008,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/operations/prepare.py,4,760,760,1520,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/pep425tags.py,4,634,634,1268,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/req/__init__.py,4,138,138,276,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/req/req_file.py,4,676,676,1352,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/req/req_install.py,4,2230,2230,4460,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/req/req_set.py,4,328,328,656,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/req/req_uninstall.py,4,910,910,1820,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/resolve.py,4,708,708,1416,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/status_codes.py,4,16,16,32,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/__init__.py,4,0,0,0,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/appdirs.py,4,516,516,1032,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/deprecation.py,4,154,154,308,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/encoding.py,4,66,66,132,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/filesystem.py,4,56,56,112,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/glibc.py,4,168,168,336,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/hashes.py,4,188,188,376,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/logging.py,4,264,264,528,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/misc.py,4,1702,1702,3404,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/outdated.py,4,326,326,652,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/packaging.py,4,140,140,280,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/setuptools_build.py,4,16,16,32,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/temp_dir.py,4,164,164,328,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/typing.py,4,58,58,116,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/utils/ui.py,4,842,842,1684,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/vcs/__init__.py,4,942,942,1884,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/vcs/bazaar.py,4,226,226,452,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/vcs/git.py,4,622,622,1244,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/vcs/mercurial.py,4,210,210,420,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
statistical-learning-method-code,data/repos/statistical-learning-method-code/venv/Lib/site-packages/pip-10.0.1-py3.7.egg/pip/_internal/vcs/subversion.py,4,542,542,1084,2785,2784,0,0,0,0.0,0,0.0,2,2.0,3,1.5,0,0
